,BTC-USD,^GSPC,^VIX,DX-Y.NYB,US10Y,BREAKEVEN,BTC_ret,SPX_ret
2020-01-09,7879.0712890625,3274.699951171875,12.539999961853027,97.44999694824219,1.85,1.74,-0.024850855645838776,0.006655262605488987
2020-01-10,8166.55419921875,3265.35009765625,12.5600004196167,97.36000061035156,1.83,1.76,0.03648690303834745,-0.002855178689662563
2020-01-13,8144.1943359375,3288.1298828125,12.319999694824219,97.3499984741211,1.85,1.77,-0.0027379801487620314,0.006976215252569862
2020-01-14,8827.7646484375,3283.14990234375,12.390000343322754,97.37000274658203,1.82,1.77,0.08393344808628167,-0.001514532772802224
2020-01-15,8807.0107421875,3289.2900390625,12.420000076293945,97.2300033569336,1.79,1.75,-0.002350980919464507,0.0018701968845122874
2020-01-16,8723.7861328125,3316.81005859375,12.319999694824219,97.31999969482422,1.81,1.74,-0.009449813541879348,0.00836655302646827
2020-01-17,8929.0380859375,3329.6201171875,12.100000381469727,97.61000061035156,1.84,1.75,0.02352785247141642,0.003862162248501333
2020-01-20,8657.642578125,3329.6201171875,12.100000381469727,97.61000061035156,1.84,1.75,-0.0303947082765752,0.0
2020-01-21,8745.89453125,3320.7900390625,12.850000381469727,97.52999877929688,1.78,1.74,0.010193531591149663,-0.0026519776473655776
2020-01-22,8680.8759765625,3321.75,12.90999984741211,97.52999877929688,1.77,1.72,-0.007434180055016837,0.0002890760711180551
2020-01-23,8406.515625,3325.5400390625,12.979999542236328,97.69000244140625,1.74,1.7,-0.03160514587505292,0.0011409766124783616
2020-01-24,8445.4345703125,3295.469970703125,14.5600004196167,97.8499984741211,1.7,1.68,0.004629616722148233,-0.009042160974207403
2020-01-27,8909.8193359375,3243.6298828125,18.229999542236328,97.95999908447266,1.61,1.63,0.05498648550986496,-0.015730711659182384
2020-01-28,9358.58984375,3276.239990234375,16.280000686645508,98.0199966430664,1.65,1.65,0.05036808165148732,0.010053584595046017
2020-01-29,9316.6298828125,3273.39990234375,16.389999389648438,97.98999786376953,1.6,1.64,-0.004483577295090302,-0.0008668741908683941
2020-01-30,9508.9931640625,3283.659912109375,15.489999771118164,97.87000274658203,1.57,1.64,0.02064730312029206,0.003134358792605374
2020-01-31,9350.529296875,3225.52001953125,18.84000015258789,97.38999938964844,1.51,1.65,-0.016664631518128026,-0.01770582037552626
2020-02-03,9293.521484375,3248.919921875,17.969999313354492,97.80000305175781,1.54,1.63,-0.006096747113455092,0.007254613892351713
2020-02-04,9180.962890625,3297.590087890625,16.049999237060547,97.95999908447266,1.61,1.64,-0.012111511652417528,0.014980414164082134
2020-02-05,9613.423828125,3334.68994140625,15.149999618530273,98.2699966430664,1.66,1.66,0.047104093835473426,0.01125059589785371
2020-02-06,9729.8017578125,3345.780029296875,14.960000038146973,98.5,1.65,1.67,0.012105773319493585,0.003325672876785646
2020-02-07,9795.943359375,3327.7099609375,15.470000267028809,98.68000030517578,1.59,1.66,0.006797836503646293,-0.005400853672730133
2020-02-10,9856.611328125,3352.090087890625,15.039999961853027,98.83000183105469,1.56,1.66,0.006193172676109748,0.007326397804890528
2020-02-11,10208.236328125,3357.75,15.180000305175781,98.72000122070312,1.59,1.65,0.03567402510806805,0.0016884725532351208
2020-02-12,10326.0546875,3379.449951171875,13.739999771118164,99.05000305175781,1.62,1.66,0.011541499979814906,0.006462646466197652
2020-02-13,10214.3798828125,3373.93994140625,14.149999618530273,99.06999969482422,1.61,1.67,-0.010814856987217514,-0.0016304457368023773
2020-02-14,10312.1162109375,3380.159912109375,13.680000305175781,99.12000274658203,1.59,1.66,0.009568503349817403,0.0018435333204338544
2020-02-17,9690.142578125,3380.159912109375,13.680000305175781,99.12000274658203,1.59,1.66,-0.06031483936854842,0.0
2020-02-18,10141.99609375,3370.2900390625,14.829999923706055,99.45999908447266,1.55,1.65,0.0466302236506857,-0.002919942636890105
2020-02-19,9633.38671875,3386.14990234375,14.380000114440918,99.5999984741211,1.56,1.65,-0.05014884351152826,0.004705785881164548
2020-02-20,9608.4755859375,3373.22998046875,15.5600004196167,99.87000274658203,1.52,1.63,-0.0025859164113087862,-0.00381551976362815
2020-02-21,9686.44140625,3337.75,17.079999923706055,99.26000213623047,1.46,1.61,0.008114275736580634,-0.01051810302712286
2020-02-24,9650.1748046875,3225.889892578125,25.030000686645508,99.29000091552734,1.38,1.59,-0.0037440583225021307,-0.03351362667122315
2020-02-25,9341.705078125,3128.2099609375,27.850000381469727,98.97000122070312,1.33,1.53,-0.031965195740564556,-0.030279995565056117
2020-02-26,8820.5224609375,3116.389892578125,27.559999465942383,99.0,1.33,1.54,-0.05579095174048332,-0.0037785406053220116
2020-02-27,8784.494140625,2978.760009765625,39.15999984741211,98.44000244140625,1.3,1.53,-0.0040846016176541156,-0.04416324258407911
2020-02-28,8672.455078125,2954.219970703125,40.11000061035156,98.12999725341797,1.13,1.41,-0.012754184897438958,-0.008238340444361891
2020-03-02,8869.669921875,3090.22998046875,33.41999816894531,97.36000061035156,1.1,1.41,0.022740370745470306,0.046039229006110016
2020-03-03,8787.7861328125,3003.3701171875,36.81999969482422,97.1500015258789,1.02,1.45,-0.009231886844013548,-0.028107896121075893
2020-03-04,8755.24609375,3130.1201171875,31.989999771118164,97.33999633789062,1.02,1.46,-0.0037028710724991143,0.04220259077449118
2020-03-05,9078.7626953125,3023.93994140625,39.619998931884766,96.81999969482422,0.92,1.4,0.03695117168590434,-0.033922077046888544
2020-03-06,9122.5458984375,2972.3701171875,41.939998626708984,95.94999694824219,0.74,1.31,0.004822595830994203,-0.01705385200037013
2020-03-09,7923.64453125,2746.56005859375,54.459999084472656,94.9000015258789,0.54,0.99,-0.13142179612303695,-0.07596969747745097
2020-03-10,7909.7294921875,2882.22998046875,47.29999923706055,96.41000366210938,0.76,1.0,-0.0017561412564156553,0.04939630628156144
2020-03-11,7911.43017578125,2741.3798828125,53.900001525878906,96.51000213623047,0.82,0.96,0.00021501160000858555,-0.048868445131273974
2020-03-12,4970.7880859375,2480.639892578125,75.47000122070312,97.47000122070312,0.88,0.92,-0.37169538560117077,-0.09511268097833658
2020-03-13,5563.70703125,2711.02001953125,57.83000183105469,98.75,0.94,0.9,0.11928067241286833,0.09287124972971839
2020-03-16,5014.47998046875,2386.1298828125,82.69000244140625,98.08999633789062,0.73,0.73,-0.09871602650829281,-0.11984055240393443
2020-03-17,5225.62939453125,2529.18994140625,75.91000366210938,99.58000183105469,1.02,0.63,0.04210793838741411,0.05995484974402432
2020-03-18,5238.4384765625,2398.10009765625,76.44999694824219,101.16000366210938,1.18,0.63,0.0024512036855608432,-0.051830762729157875
2020-03-19,6191.19287109375,2409.389892578125,72.0,102.76000213623047,1.12,0.5,0.18187755736638023,0.0047078080405855705
2020-03-20,6198.7783203125,2304.919921875,66.04000091552734,102.81999969482422,0.92,0.75,0.001225199953657663,-0.04335951230846191
2020-03-23,6416.31494140625,2237.39990234375,61.59000015258789,102.48999786376953,0.76,0.8,0.03509346678536862,-0.02929386782180443
2020-03-24,6734.8037109375,2447.330078125,61.66999816894531,101.73999786376953,0.84,0.97,0.04963733427047878,0.09382773976227554
2020-03-25,6681.06298828125,2475.56005859375,63.95000076293945,101.05000305175781,0.88,1.07,-0.007979552925792555,0.011535011448221999
2020-03-26,6716.4404296875,2630.070068359375,61.0,99.41999816894531,0.83,1.07,0.005295181540467819,0.062414163303876835
2020-03-27,6469.79833984375,2541.469970703125,65.54000091552734,98.37000274658203,0.72,0.94,-0.03672214358569481,-0.033687352562252526
2020-03-30,6429.841796875,2626.64990234375,57.08000183105469,99.18000030517578,0.7,0.95,-0.006175856011257808,0.03351600948370015
2020-03-31,6438.64453125,2584.590087890625,53.540000915527344,99.05000305175781,0.7,0.87,0.0013690436954885143,-0.016012721914555605
2020-04-01,6606.7763671875,2470.5,57.060001373291016,99.66999816894531,0.62,0.91,0.026112924097839496,-0.04414243033166543
2020-04-02,6793.62451171875,2526.89990234375,50.90999984741211,100.18000030517578,0.63,1.03,0.028281287899985408,0.02282934723487151
2020-04-03,6733.38720703125,2488.64990234375,46.79999923706055,100.58000183105469,0.62,1.08,-0.008866740365705117,-0.015137125124949469
2020-04-06,7271.78125,2663.679931640625,45.2400016784668,100.69000244140625,0.67,1.14,0.07995887157752324,0.07033131865275055
2020-04-07,7176.41455078125,2659.409912109375,46.70000076293945,99.9800033569336,0.75,1.17,-0.013114627068677276,-0.0016030527844311804
2020-04-08,7334.0986328125,2749.97998046875,43.349998474121094,100.12000274658203,0.77,1.19,0.02197254365887824,0.03405645287963033
2020-04-09,7302.08935546875,2789.820068359375,41.66999816894531,99.5199966430664,0.73,1.23,-0.004364445986660415,0.014487410153376512
2020-04-10,6865.4931640625,2789.820068359375,41.66999816894531,99.5199966430664,0.73,1.23,-0.05979058460566089,0.0
2020-04-13,6845.03759765625,2761.6298828125,41.16999816894531,99.3499984741211,0.76,1.26,-0.0029794751691436527,-0.010104660822607414
2020-04-14,6842.427734375,2846.06005859375,37.7599983215332,98.88999938964844,0.76,1.29,-0.0003812781513637953,0.030572589146256046
2020-04-15,6642.10986328125,2783.360107421875,40.84000015258789,99.45999908447266,0.63,1.19,-0.029275847531044064,-0.022030438529415775
2020-04-16,7116.80419921875,2799.550048828125,40.11000061035156,100.02999877929688,0.61,1.03,0.07146740203164859,0.005816689462164515
2020-04-17,7096.1845703125,2874.56005859375,38.150001525878906,99.77999877929688,0.65,1.01,-0.002897315751431484,0.026793594848223412
2020-04-20,6881.95849609375,2823.159912109375,43.83000183105469,99.95999908447266,0.63,0.94,-0.0301889095606368,-0.01788104803401469
2020-04-21,6880.3232421875,2736.56005859375,45.40999984741211,100.26000213623047,0.58,0.96,-0.00023761461322069355,-0.030674795694063395
2020-04-22,7117.20751953125,2799.31005859375,41.97999954223633,100.38999938964844,0.63,1.06,0.034429236680519004,0.022930247703843776
2020-04-23,7429.724609375,2797.800048828125,41.380001068115234,100.43000030517578,0.61,1.05,0.043910071328696176,-0.0005394221197431159
2020-04-24,7550.90087890625,2836.739990234375,35.93000030517578,100.37999725341797,0.6,1.11,0.016309658285092787,0.013918057304545428
2020-04-27,7795.60107421875,2878.47998046875,33.290000915527344,100.04000091552734,0.67,1.17,0.032406755066283655,0.014714069804799612
2020-04-28,7807.05859375,2863.389892578125,33.56999969482422,99.87000274658203,0.62,1.14,0.001469741643032707,-0.005242380698498916
2020-04-29,8801.0380859375,2939.510009765625,31.229999542236328,99.56999969482422,0.63,1.14,0.1273180520232342,0.026583916282167053
2020-04-30,8658.5537109375,2912.429931640625,34.150001525878906,99.0199966430664,0.64,1.07,-0.01618949646720247,-0.009212446303987654
2020-05-01,8864.7666015625,2830.7099609375,37.189998626708984,98.80000305175781,0.64,1.06,0.023816089558295506,-0.028059034078492195
2020-05-04,8912.654296875,2842.739990234375,35.970001220703125,99.4800033569336,0.64,1.07,0.005402025508946862,0.004249827591976452
2020-05-05,9003.0703125,2868.43994140625,33.61000061035156,99.70999908447266,0.66,1.1,0.010144678859214995,0.009040556385797371
2020-05-06,9268.76171875,2848.419921875,34.119998931884766,100.08999633789062,0.72,1.1,0.029511199738283755,-0.006979410390386298
2020-05-07,9951.5185546875,2881.18994140625,31.440000534057617,99.88999938964844,0.63,1.08,0.07366214135771076,0.011504630788313985
2020-05-08,9842.666015625,2929.800048828125,27.979999542236328,99.7300033569336,0.69,1.12,-0.010938284289408906,0.016871538638701944
2020-05-11,8601.7958984375,2930.18994140625,27.56999969482422,100.23999786376953,0.73,1.13,-0.12607052959204834,0.00013307822091168653
2020-05-12,8804.4775390625,2870.1201171875,33.040000915527344,99.93000030517578,0.69,1.09,0.023562712138033515,-0.020500317528877154
2020-05-13,9269.9873046875,2820.0,35.279998779296875,100.23999786376953,0.64,1.07,0.05287193516704303,-0.01746272460422804
2020-05-14,9733.7216796875,2852.5,32.61000061035156,100.47000122070312,0.63,1.06,0.05002535168149658,0.01152482269503552
2020-05-15,9328.197265625,2863.699951171875,31.889999389648438,100.4000015258789,0.64,1.09,-0.04166180495059313,0.0039263632504382695
2020-05-18,9726.5751953125,2953.909912109375,29.299999237060547,99.66999816894531,0.73,1.17,0.04270685088913684,0.03150119163168075
2020-05-19,9729.0380859375,2922.93994140625,30.530000686645508,99.37000274658203,0.7,1.15,0.00025321252090737545,-0.010484399194493177
2020-05-20,9522.9814453125,2971.610107421875,27.989999771118164,99.12000274658203,0.68,1.16,-0.02117954918100662,0.01665110025908012
2020-05-21,9081.76171875,2948.510009765625,29.530000686645508,99.37000274658203,0.68,1.14,-0.04633209978369557,-0.007773596407737116
2020-05-22,9182.5771484375,2955.449951171875,28.15999984741211,99.86000061035156,0.66,1.12,0.01110086707949609,0.002353711326488428
2020-05-25,8906.9345703125,2955.449951171875,28.15999984741211,99.86000061035156,0.66,1.12,-0.030017997526097906,0.0
2020-05-26,8835.052734375,2991.77001953125,28.010000228881836,98.91000366210938,0.69,1.13,-0.008070322664891605,0.012289184036080147
2020-05-27,9181.017578125,3036.1298828125,27.6200008392334,99.05999755859375,0.68,1.14,0.039158209254817056,0.014827297215913804
2020-05-28,9525.7509765625,3029.72998046875,28.59000015258789,98.37999725341797,0.7,1.18,0.037548495632866885,-0.0021079145460738413
2020-05-29,9439.1240234375,3044.31005859375,27.510000228881836,98.33999633789062,0.65,1.15,-0.009093976247976698,0.004812335824971425
2020-06-01,10167.2685546875,3055.72998046875,28.229999542236328,97.83000183105469,0.66,1.18,0.07714111282381775,0.003751234813537785
2020-06-02,9529.8037109375,3080.820068359375,26.84000015258789,97.66999816894531,0.68,1.18,-0.06269774820259899,0.008210832780053412
2020-06-03,9656.7177734375,3122.8701171875,25.65999984741211,97.27999877929688,0.77,1.21,0.013317594606312655,0.013648979133831007
2020-06-04,9800.63671875,3112.35009765625,25.809999465942383,96.68000030517578,0.82,1.22,0.014903505382374727,-0.0033687022311144066
2020-06-05,9665.533203125,3193.929931640625,24.520000457763672,96.94000244140625,0.91,1.27,-0.013785177382049874,0.026211650818398713
2020-06-08,9771.4892578125,3232.389892578125,25.809999465942383,96.62000274658203,0.88,1.28,0.010962256552307315,0.012041579421169235
2020-06-09,9795.7001953125,3207.179931640625,27.56999969482422,96.31999969482422,0.84,1.26,0.0024777121338637187,-0.007799170822611612
2020-06-10,9870.0947265625,3190.139892578125,27.56999969482422,95.95999908447266,0.75,1.27,0.007594610876882513,-0.0053130910724373814
2020-06-11,9321.78125,3002.10009765625,40.790000915527344,96.7300033569336,0.66,1.21,-0.05555301055894357,-0.05894405927443824
2020-06-12,9480.84375,3041.31005859375,36.09000015258789,97.31999969482422,0.71,1.21,0.01706353064227928,0.013060843963234703
2020-06-15,9450.7021484375,3066.590087890625,34.400001525878906,96.68000030517578,0.71,1.23,-0.0031792108758780246,0.008312217041285264
2020-06-16,9538.0244140625,3124.739990234375,33.66999816894531,96.95999908447266,0.75,1.27,0.009239764861221245,0.01896239819380252
2020-06-17,9480.2548828125,3113.489990234375,33.470001220703125,97.16000366210938,0.74,1.26,-0.006056760681470541,-0.0036002995561740248
2020-06-18,9411.8408203125,3115.340087890625,32.939998626708984,97.41999816894531,0.71,1.28,-0.007216479234543938,0.0005942198825281686
2020-06-19,9288.0185546875,3097.739990234375,35.119998931884766,97.62000274658203,0.7,1.3,-0.013156009327927487,-0.005649494809462974
2020-06-22,9648.7177734375,3117.860107421875,31.770000457763672,97.04000091552734,0.71,1.34,0.03883489429163145,0.006495095537691675
2020-06-23,9629.658203125,3131.2900390625,31.3700008392334,96.69000244140625,0.72,1.38,-0.0019753474772544743,0.004307419569164139
2020-06-24,9313.6103515625,3050.330078125,33.84000015258789,97.1500015258789,0.69,1.33,-0.03282025643027875,-0.025855145939064572
2020-06-25,9264.8134765625,3083.760009765625,32.220001220703125,97.43000030517578,0.68,1.33,-0.005239308190707503,0.010959447267809841
2020-06-26,9162.91796875,3009.050048828125,34.72999954223633,97.5,0.64,1.32,-0.010998117562784016,-0.024226905044785974
2020-06-29,9190.8544921875,3053.239990234375,31.780000686645508,97.54000091552734,0.64,1.34,0.003048867569564351,0.014685678433118632
2020-06-30,9137.9931640625,3100.2900390625,30.43000030517578,97.38999938964844,0.66,1.34,-0.005751513982724221,0.015409875731554612
2020-07-01,9228.3251953125,3115.860107421875,28.6200008392334,97.19999694824219,0.69,1.37,0.00988532488788163,0.005022132820864389
2020-07-02,9123.41015625,3130.010009765625,27.68000030517578,97.31999969482422,0.68,1.41,-0.011368806022981404,0.004541250844364075
2020-07-03,9087.3037109375,3130.010009765625,27.68000030517578,97.31999969482422,0.68,1.41,-0.00395756024273064,0.0
2020-07-06,9375.474609375,3179.719970703125,27.940000534057617,96.79000091552734,0.69,1.45,0.03171137529943646,0.01588172586745884
2020-07-07,9252.27734375,3145.320068359375,29.43000030517578,96.87999725341797,0.65,1.43,-0.01314037643510968,-0.010818532028197159
2020-07-08,9428.3330078125,3169.93994140625,28.079999923706055,96.43000030517578,0.67,1.42,0.019028359994139876,0.007827461915415501
2020-07-09,9277.9677734375,3152.050048828125,29.260000228881836,96.69999694824219,0.62,1.39,-0.015948231171979632,-0.005643606159361103
